event_name,gem_level,moves,damage,time_remaining
other_tower,0,c00c01c02c10c03c11r00r10c12c04r01c13r11c20s00c14c21c30c31c05c06r20c07r12r13c15c16r02r03c32c33c34c40c17c41c18s01c35c36c37r04c22s02c08s03c23c09d00r14c24r21c25c38c42c43c50c51c44c45c46c47c48c52d01c49c53c54c55c56c57c58d02c26c27c28d03s04c39c29c19r22w00,280217003446,-5084
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13c04r01r11c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07c17c41r02d00c50c51s01c52c18c19c34c35c36r03r04r13c53c54c55s02c56c57c58d01s03r21d02c37s04c42c43c44c45c46c47c48c49r22c22c23c38d03c39c24c25c26c27c28c29c08c09r30r31w00,3929058285411,-27525
happy_time,0,c00c10c11c12c20c13r10r00c21c14c22c23r01r11c30s00c24c31c40c41c42c15c16r20c17r12c43c01r02c50c25c26r03c51c60c61s01d00c18c62c19c44c45r30c32c33c02r21c03c46c27c34c04c05s02d01s03s04c63c64c47c65c06c35c36c48c37d02d03c52c53c54c38c55c56c57c66c67c39c07c08c49c28c68d04c58c29w00,4885140629,-2252
aqua_adventure,0,c00c01c02c10c03c11r10c12c13r11c04r00r01c20c14s00c05c21c30c31r20c32c33d00c15c40c16r02c06r12c17c34r03s01r30c50c51c52c53c54r21c07c08c09c35c36c18c22c19c55c56c57c58c60s02d01d02d03s03d04c70c71c72c41c42c37c43c44c38c61c45c46c62c63c64c65c66c67c68c47c48c23c24c25c26c27c28c29w00,565282215182,-45161
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20c21t21c04r11c30s00c13c31c05c22c14r20r02c06c32c33c23c24c40s01c50c51c15r30c07r03c52c34d00c08c60t61c61c62c16c17c63c64t20c35c36r21t60c65c66c09c25s02c53c41c37r12t21t61c38c39c42c43c54d01c55s03c44d02t60d03d04c18c19t20c45c46c47c48t61c49c26c56c57c27t51c58c70c71c72c73t01c74t31c75c76t11c77c78w00,6460123159,-40246
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23c15s00c24c05r20c30c31c25c26c27c06c32c33r30c07c40c41c42c08c09r21c28c34s01c29c43s02c16c35r02s03s04c17r03c36d00c37c44c50c60c61t41c62c63t40c64c65c66z00z01c67c68d01d02d03c70t11c71c72c51c52c53c54t10c55c56c57c58c73c74c75c76c77d04z02z03t41z04r11c45c46c47r12c48t40c38c18c39c49c19w00,173881493,-14510
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01c20r11s00c14c21c30c31r20c05c06c07r12c15c16r13c32r02c40c33r03c34c17c41s01r04c22c23c08s02s03c35c09c36c37c18d00c24r21c38c50c51c52r14c53c54c55c56c57c58d01c59d02c42c43c44c45c46c47c48c49c39s04c25c26c27c28c29c19r22d03w00,464816479930,33898
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17c41c50c51c52s01r02c18c34c19c35c36r21c53c54d00c55s02r03s03s04c37r04c56c57c58c59d01r22c22c23d02d03c24c42c43c44c45c25c26c46c27c28c29r13c47c48c49c38c39c08c09r30r31w00,6354745147850,24377
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c01c40c41c42c15r20c16r12c17c24c43c50r02c25c26c60c61r03c62c51s01c18c44d00c19c32c33r30c34r21c45c02c03s02c04c05s03s04c46d01c06c47c48c63c52c53c54c27d02c64c65c35d03c36c37c38c39c55c56c57c66c67c07c08c09c28c68d04c49c58c59c29w00,6387024729,24143
aqua_adventure,1,c00c01c02c10c03c11r10c12c13c04r00r01r11c20s00c05c21c30c31r20c32c33c14c40r12c15c16c50c51r02r21r30s01c06c52c53c54c17d00c07c08c60c09c18c19r03s02c55s03s04c70c71c72c73d01d02d03c56d04c57c58c59c34c35c36c37c38c41c42c61c43c44c45c46c22c23c24c25c26c27c28c29c62c63c47c48c64c65c66c67c68w00,1397993933144,28717
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21r11c04c30s00c31c13c05c22r20r02c32c33c06c23c14c24c15c40c50c51c07s01r30c08c52c34c60t61c61c62c09c16r12c63c64c25r03c35c36r21t60c65c66s02t20c53t61c17c18s03s04c19c37c38c39c41c26c54c27c55c56c42c57t60c58c43c44c45d00c46c47c59d01d02t51d03c48c49d04t61c70c71t21c72t11c73c74t31c75c76t20c77c78t01c67w00,10228633124,2193
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c13c20c21c22c23s00c05c24c30c14c15c31c25r20c26c32c33r30c27c40c41c06r21c42c07c34c28c29c08c09s01s02r02c43c16s03s04r03r11c35c44c17r12c36c37c50c51c52c53c54c55t41c56c57c58d00d01d02c60c61c62c63t40c64c65c66z00t11d03c67c68z01c70t10c71c72c73c74c75c76c77d04z02z03z04c45d05c46c38c47c48c49c39c18c19w00,205225752,2612
other_tower,0,c00c01c02c10c03c11r10c12c04r00c13r01r11c20c14s00c21c05c06c30c31c07c15r20c16r02r12r13c32r03c33c34c22c40c17c41c35c23c18c24c36c37r04s01s02s03c08c09d00r14r21c38c42c43c50c51c44c45c46c47c48c52d01c49c53c54c55c56c57c58c59s04d02c25c39c26c27c28c29c19r22w00,311792871225,2425
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07c17c41r02d00c50c51s01c52c18c19c34c35c36r21c53c54r03r04c55s02s03s04r30c42c37c43c44c45c46c47c48c49d01c56d02c57c58r22c22c23c38c24c25d03c39c26r31c27c28c29c08c09r13w00,3703723154041,-33317
happy_time,0,c00c10c11c12c20c13r10r00c21c14c22c23r01r11c30s00c24c31c40c41c42c15c16r20c17r12c43c01r02c50c25c26r03c51c60c61s01d00c18c62c32c19c33c44r30c45c34c27r21c02c03c46c04c05s02d01s03s04c63c64c47c65c06c52c48c53c54d02c35d03c66c07c08c67c36c37c38c39c28c68d04c49c55c56c57c58c59c29w00,4907508244,-1722
aqua_adventure,0,c00c01c02c10c03c11r10c12c04c13r00r01r11c20c14s00c05c21c30c31r20c32c33d00r12c15c16r02c06c40c17c07c50c51r03s01c52r21c53c54c22c23c34c35c08c09c18c19c36c41r30c60s02c55c24c56c57c58d01d02d03s03c70c71d04c72c25c42c37c43c38c26c44c45c46c61c47c39c48c49c62c63c64c65c66c67c27c68c28c29w00,585293824549,-41581
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20c21t21c04r11c30s00c13c31c05c22c14r20r02c06c32c33c23c24c15c34c40s01c50c51r30c52c53c16c07c60t61c61c62c08c63c64c35c36r21t60c65c66c41c09c25s02t61d00c17r03r12t20d01s03c37c38c39c42c43c54c18c19c44t60c55d02d03t21d04c45c46c47c48t61c49c26c56t20c27c57c58c70c71c72c73t51c74t31c75c76t01t11c77c78w00,6485716685,-39955
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00c24c05c30c31c15r20c25c26c27c32c33c06r30d00c40c41c42r21c28c29r11c34s01c07c08c09c43s02c35c16s03s04r02c44r03c36c17c37c50c60c61c62c63t41c64c65t40c66z00z01c67c68d01d02d03c51c52c53t11c54c55c56c57c58c70c71t10c72c73c74c75c76c77d04z02z03z04c18c45r12c46c47c48c38c39c19c49w00,175703835,-13497
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c05c06c30c31c07r20c15c16r12r13c32c33r02c40r03c34c17c41c18s01r04r14c35c36c37c22c23r21s02s03c24c08d00c09c50c51c38c42c43c44c45c46c47c48c52d01c49c53c54c55c56c57c58d02s04c59c25c26c27c28c39c29c19r22w00,412798597215,23196
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c17r02c05c41c06c50c51c07c52s01c18c34c19c35c36r21c53c54d00c55s02r03s03s04c37r04c56c57c58c59d01r22c22c23d02d03c24c42c43c44c45c25c26c46c27c28c29r13c47c48c49c38c39c08c09r30r31w00,6354355076242,24370
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c40c41c42c24r20r12c15c16c17c43c50r02c25c26c01c32c60c61r03c18c62c51c19d00c44s01c33r30c34r21c45c02c03s02c04c05c27s03s04c46d01c47c06c48c35c36c63c64c65d02d03c37c52c53c54c38c39c28c55c56c57c66c67c07c08c49c68d04c09c58c59c29w00,6400465911,24377
aqua_adventure,1,c00c01c02c10c03c11r10c12c13r11c04r00r01c20s00c05c21c30c31r20c32c33c14c40r12c15c16c17c50c51r02c18c52s01c06r21c53c54c07d00c60c19s02r30c70c71c72c73d01d02d03r03s03c55c08d04c61c56c57c58c41c42c22c43c23c24d05c09c25c26c27c34c44c45c35c36c37c38c46c47c48c28c62c63c64c65c66c67c68w00,1205565199405,16713
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c31c13c05c22r20r02c32c33c06c23c14c24c15c40c50c51c07r03s01r30c52c34c60t61c61c62c16t20c08c63c64c09c25r21t60c65c66d00s02t61c35c36c26c17r12c53s03s04c18c41c54c19c42c43t60c44c45c46c47c48c49d01d02d03t21c37c38t61d04c55c56c57c58t51c70c71t20c72c73c74t31c75c76t11t60c77c78t01c67w00,9510988887,-5174
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c20c13c21c14c15c22r20s00c05c30c31c23c24c32c33c25c26c27r30c40c41c06c07c08r21c09c28c29c42c34s01s02c43r02c16s03s04r03c35c17r11c44c36c37c50c51c52c53c54c55c56c57c58d00t41d01d02c60c61c62c63c64t40c65c66z00c67c68d03c70c71c72t11c73c74c75z01t10d04c76c77z02z03z04c45d05c46c38c47c39r12c18c19c48c49w00,204635511,2317
other_tower,0,c00c01c02c10c03c11r10c12c04r00c13r01r11c20c14s00c21c05c06c30c31r20c15c07c16r12r13c32c33r02c40c34c17r03c41s01r04r21c22c23s02s03c08c18c35c09c24c36c37r14c50c51c52c38c53c54c55d00c56c57c58d01c59c25d02c26c27c28c42c43c44c45c46c47c48c49c39c19r22c29s04w00,361566172006,14053
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13c04r01r11c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07c17c41r02c50c51r03s01c52c34c35r04c53c54c55r21c18c19c56c57s02c58d00c36s03d01c37d02c42c43c44c45c46c47c48c49d03s04r13c38r22c22c23c39c24c25c26c27c28c29c08c09r30r31w00,3929812543009,-27506
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c31c01c40c41c42c24r20c15r12c16c17c43c50r02r03c25c26c60c61c51s01c62d00c18c19c32c33c44r30c34c45c02r21c03c46c27c04c05s02d01s03s04c63c64c47c06c65c35c36c48c37d02d03c52c53c54c38c55c28c56c57c39c66c67c07c08c49c68d04c58c59c29w00,4938316382,-1148
aqua_adventure,0,c00c01c02c10c03c11r10c12c04r00r01c13c20r11s00c14c05c21c30c31r20c32c33d00r02r12r03c15c16c06c40c07c22c23c08c17c34s01r30c50c09c51c52c53c54r21c24c35c18c36c25c41c60s02c19c42c43c44c45c55c26c46c47c48c49c56c57c58d01d02s03d03c37c38d04c70c71c72c61c62c63c64c65c66c67c68c39c27c28c29w00,458300495016,-51571
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c13c31c05c22r02r20c14c06c32c33c23c15c16c24c40s01c50c51c07r30c52c34r12c60c61t61c62c08c63c64c09r21t60c65c66c67c41c25s02r03d00c53c35t61c36c37c17c38c39c18c54d01c55c26s03t60c42c43c19d02d03t20d04c44t61c56c45t60c57c46c58t51c59c47c48t61c49c70c71c72c73c74t01t31c75c76t11c77c78c27w00,6982799887,-31836
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00c24c05c30c31c15r20c32c33c25c26c27r30c40c41c42c34c43r21c06c28c07c29c08c09d00c44s01s02c35c16r11s03s04r02r03c17c36c50c37c18c60c70c71c72c73c61c74c75z00c62d01c76c77d02c63c64c65c66t11d03c67z01c51c52t10c53c68c54c55t41c56c57c58d04t40z02z03z04c45c46c47c48r12c49c38c39c19w00,173752938,-14581
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c30c31r20c15c16r12c05c06c07r02r03r13c32c33c40c34c17s01r04c22c23s02s03c35c36c37c18c08c50c51c52c09c24c25r14c38c53c54c55d00c56c57c58d01c59c41d02c42c43c44c45c46c47c48c49c26c27c39s04c28c29r21d03c19r22w00,465539516766,33775
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13c04r01r11c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17r02c41d00c50c51c52s01c18c34c19c35c36r21c53c54c55s02r03s03r04s04c56c57c37c58r13c59d01r22c22c23d02d03c24c42c43c44c45c25c26c27c46c28c29c47c48c49c38c39c08c09r30r31w00,6349710356038,24287
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c01c40c41c42c15r20c16r12c17r02r03c43c50c24c25c26c32c33c60c61d00c34c18c62c19c44s01r21c63c64c45s02s03s04c35c65c46c02c03c47r30c04c05c66c06c48d01c51c36d02d03c37c38c39c52c53c54c27c55c56c57c67c28d04d05c49c07c08c68c69c58c59c29w00,6682984353,26365
aqua_adventure,1,c00c01c02c10c03c11r10c12c13r11c04r00r01c20s00c05c21c30c31r20c14c32c33c40c15c16r02r12c17c34c50c51c18c52s01c19c53c54r21c06d00c07c60s02r30c70c71c72c73d01d02d03c55c08r03s03d04c56c57c09c35c58c59c36c37c38c41c42c61c43c44c45c46c22c23c24c25c26c27c28c29c62c63c47c64c65c48c66c67c68w00,1250409686066,20420
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c31c13r02c05r20c22c32c33c06c23c14c24c15c40c50c51c07s01r30c08c52c34c60c61c62t61r03c16c63c64c09r21c35t20t60c36c65c25c66d00s02c17r12t61c53s03c37t21c38c39c18c19c54c26c67t60c41c55c42c43c44d01c45c46c47c48c49d02d03t20d04t61c56c57t51c70c58c71c72t21t60c59c73c74t11t31t61c75c76t20c77c27c78t01w00,8879010742,-11828
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c20c13c21c22c23s00c14c30c31c05c15c24c25r20c26c32c33r30c27c40c41d00c06r21c42c07c08c09c34c28c29r11s01c43s02r02s03s04r03c35c16c44c17c36c37c50c60c61c62c51c63c52c53c54c55c56c57t41c58d01d02c64t40c65c66z00t11d03c67c68z01c70t10c71c72c73c74c75c76c77d04z02z03z04c45c18d05r12c38c39c46c47c48c49c19w00,204429814,2214
other_tower,0,c00c01c02c10c03c11r10c12c04r00c13r01r11c20c14s00c21c05c06c30c31c07c15r20c16r02r12r13c32r03c33c34c40c17c41c35c18c36c37r04s01c22s02c08c09s03c23c24d00r14r21c38c50c51c52c53c54c55c56c57c58d01c59c25d02c26c27c28c42c43c44c45c46c47c48c49c39c19c29s04r22w00,365947140119,14424
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13c04r01r11c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07c17c41r02c50c51s01c52c34c35c18c19c36c53c54r21r03r04c55s02c56c57d00c58c37r22s03d01r13c59s04d02d03c42c43c44c45c08c46c09c38c47c48c22c23c39c24c25c26c27c28c29r30r31w00,4681085977714,-6703
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c24c31c40c41c42r20c43r12c15c16c17r02c50c25c26c01c60c61r03s01c51c27c62c18c19d00c44c45c46c32c33r21c02c03r30c34c04c05s02d01s03s04c06c63c64c65c47c35c36c48d02d03c37c38c39c07c08c66c67c52c28c68d04c53c54c49c55c56c57c58c29w00,4880772429,-2337
aqua_adventure,0,c00c01c02c10c03c11r10c12c04r00r01c13c20r11s00c14c05c21c30c31r20d00c15c32c16c33r12r02r03c06c07c22c40c17c23c34c08s01r30c50c51c09c52c53c54r21c24c35c36c25c41s02c60c18c19c42c43c44c45c55c26c46c47c48c49c56c57c58d01d02s03d03c37c38d04c70c71c72c61c62c63c64c65c66c67c68c27c28c29w00,457618668895,-52396
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c13c31c05c22c14r20r02c06c32c33c23c15c16c24c07c40s01c50c51c52r30c34c60c61t61c62c63c64c25c65c66c08r21c09c67c35t60s02c36c41c37t61r12c38c39r03d00c53c17c42c43t20s03d01c54c55c18c26c56c57c19c27c44t21t60c58c45d02c46d03t20d04t51c59c47c48t61c49c70c71c72c73c74t01t31c75c76t11c77c78w00,7037194521,-31262
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00r20c05c30c31c15c24c32c33c25c26c27r30c40c41c42r21c43c06c34c28c07c29c08c09s01s02c16s03s04c35r11r02c44c17t41r03c36c37c50c60c61c62c63t40c64c65d00c66c51c67z00c68d01d02d03c52c53c54c55c56c57c58c70t11c71c72c73c74c75z01t10c76c77d04z02c18z03z04c45c46c47c38c39c48r12c19c49w00,175181608,-13787
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c30c31r20c05c06c07r12r13r02r03c15c16c32c33c34c40c17c41s01r04c22c23s02s03c08c35c18c36c37c09d00r14r21c24c50c51c52c38c53c54c55c56c57c58d01c59c25d02c26c42c43c27c28c44c45c46c47c48c49c39c29s04r22c19d03w00,464873887899,33924
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17c41c50c51c52s01r02c18c34c19c35c36r21c53c54d00c55s02r03s03s04c37r04c56c57c58c59d01r22c22c23d02d03c24c42c43c44c45c25c26c46c27c28c29r13c47c48c49c38c39c08c09r30r31w00,6354745147850,24377
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c40c41c42c24r20r12c15c16c17r02c50c43c25c32c60c61c01c33c26r03c18c62c19c51c34d00c44s01r21r30c45c02c03s02c04c05c35s03s04c27c46d01c47c63c64c06c65c66c36d02c52d03d04c37c38c39c53c54c55c56c57c67c28d05c07c08c68c69c58c59c48c49c29w00,6687254195,26432
aqua_adventure,1,c00c01c02c10c03c11r10c12c13c04r11r00r01c20s00c05c21c30c31r20c14c32c33c40c15c16r12c50c51r02c17c52c18s01r21c06c19c53c54c07r03c41d00c60s02c08c70c71c72c73c09d01d02d03r30c55d04s03c42c43c44c45c46c47c48c49c22c23c24c25c26c27c34c56c28c29c57c61c35c58c36c37c38c62c63c64c65c66c67c68w00,1174587887310,14572
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c30s00c31c13c05c22r20r02c32c33c06c23c14c24r12c07c40s01c50c08c09c51c15c52r30r03c16c60c61c62t61c63c64r21t60c65c66c67c25s02c34c17t61c53t20s03c26s04c41c35c36c18d00c54c19c37t60c38c42c43d01c55c56c57c44c45t21d02d03d04c46c47c48t51c58t20c59t61c49c39c70c71c72c73c74t31c75c76t11t60c77c78t01c27w00,10202253208,1940
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c13c20c21c22c23s00c05c24c30c14c15c31c25r20c26c32c33r30c27c40c41c06r21c42c07c08c09c34c28c29s01s02r02c43c16s03s04r03r11c35c44c17c36c37c50c51c52c53c54t41c55c56c57c58d00d01d02c60c61t40c62c63c64c65c66z00c67c68d03c70c71c72c73c74t11c75z01t10c76c77d04z02z03z04c45c18d05c46c47c38c48r12c49c19c39w00,205234003,2617
other_tower,0,c00c01c02c10c03c11r10c12c04r00c13r01r11c20c14s00c21c05c06c30c31r20c15c07c16r02r12r13c32r03c33c34c22c40c17c41r04c18c08c09r21r22s01c23s02s03c35c24c36c37r14c25d00c38c42c43c44c45c50c51c46c47c48c52d01c49c53c54c55c56c57c58d02c59c26c27s04c28c39c29c19w00,311472873443,2359
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13c04r01r11c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07r02c41c17c50c51s01c52c18c34c19c35c36r13c53c54r03r04c55s02c56c57c58r21d00d01c37c38s03s04d02c42c43c44c45c46c47c48c22c23c49c24c25c26r22d03c39c27c28c08c29c09r30r31w00,3923981883035,-27656
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c24c31c01c40c41c42r20c43r12c15c16r02c50c25c26r03c17c27c51s01c60c61c32c33c34d00c18c62c19c44c45c46c02c03r21c04c05s02c63c64d01r30s03c65c47c06c07d02c28d03c08d04c35c66c36c37c38c52c39c53c54c55c56c67c57c48c68c58c29w00,4442559034,-12434
aqua_adventure,0,c00c01c02c10c03c11r10c12r00r01c13c04r11c20c14s00c05c21c30c31r20c32c33d00r12c15c16r02c06c40c17c07c50c51r03s01c52r21c53c54c22c23c34c35c08c09c18c19c36c41r30c60s02c55c24c56c57c58d01d02d03s03c70c71d04c72c42c43c37c38c44c45c61c46c47c48c49c62c63c64c65c66c67c68c25c26c27c28c29w00,574858019996,-42873
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20c21t21c04r11c30s00c13c31c05c22c14r20r02c06c32c33c23c24c15c34c16c40s01c50c51c07c52r30r12r03c08c60t61c61c62c63c64c65c66c09c67r21d00c35t60c36c25c41s02t61c53c17c18s03c19c26t60d01c37c42c43c44d02d03t20d04c45t61c38c39c27c46t60c47c48t61c49c54c55c56c57t51c58c70c71t21c72t11c73c74t31c75c76t20c77c78t01w00,6770030341,-36723
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23c15s00r20c05c24c30c31c25c26c27c06c32c33r30c07c08c40c41c09c42r21c43c28c29c34s01s02c16c35r02d00s03s04r03c17c36c44c50c60c61c62c63c64c65c66d01d02d03z00t11z01c67c51c68t10c52c53c54c55c56c57c58c37c70c71c72c73c74c75c76c77d04z02z03z04c45r11r12c18c46c47c48c49c38t41c19c39w00,173789907,-14561
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c30c31r20c05c06c07r12r13r02r03c15c16c32c33c34c40c17c41s01r04c22c23s02s03c08c09c35c36c37d00c18c24r21r14c50c51c52c38c53c54c55c56c57c58d01c59d02c42c43c44c45c46c47c48c49c39s04c25c26c27c28c29c19r22w00,465049275251,33946
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c05c06c07c17c41c50c51d00c52s01r02c18c34c19c35r03c36r21r04r22s02r13c53c54c55c56c57c58s03d01c59c37s04c22d02c08c42d03c09c43c44c45c46c47c48c23c49c38c39c24c25c26c27c28c29r30r31w00,6409541501123,25363
happy_time,1,c00c10c11c12c20c13r00r10c21c14c22c23r01r11c30s00c31c40c41c42c24r20r12c15c16c17c43c50r02r03c25c26c01c60c61c51s01c62d00c18c19c32c33c44r30c34r21c45c02c03s02c04c05c35c27s03s04c46d01c47c36c06c48c63c64c65d02d03c37c52c53c54c38c39c28c55c56c57c66c67c07c08c49c68d04c58c59c69c29w00,6312304732,22842
aqua_adventure,1,c00c01c02c10c03c11r10c12c13r11r00r01c20s00c21c30c04c05c31r20c14c32c33c40c15c16r12c50c51c17c52c18s01r02r21c06c19c53c54c07d00c60s02r03c70c71c72c73d01d02d03r30c08d04c55s03c09c61c56c57c58c34c35c36c37c38c41c42c43c44c45c46c22c47c48c23c24c25c26c27c28c29c62c63c64c65c66c67c68w00,1149522550201,13441
lost_in_time,1,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c05c30c31c13s00c22r20c14r02c32c33c23c15c16c24c06c40s01c50c51r30c07r03c08c52r12c60t61c61c62c63c64c09c34r21c25t60c65c66c67s02d00c26c35c36c17t61c18c19c53t20c41s03c37c38c39d01c54c55c56c57c42t60c43c44c45c46c47c48c49t21d02d03d04t51c58c59t61c70t11c71c72c73c74t31c75c76t20c77c27c78t01w00,9016063035,-10382
through_the_portal,1,c00c01c02c10c03c11c12r10r00c04r01c13c20c21c22c23s00c05c24c30c14c15c31c25r20c26c32c33r30c27c40c41c06r21c42c07c08c09c34c28c29r11s01c43s02r02s03s04r03c35c16c44c17c36c37c50c51d00t41c52c53c54c55c56c57t40d01d02c58c60c61c62c63c64c65c66z00t11d03c67c68z01c70t10c71c72c73c74c75c76c77d04z02z03z04c45c18d05c46c19c47c48c49r12c38c39w00,205731758,2865
other_tower,0,c00c01c02c10c03c11r00r10c12c04c13r01c20r11s00c14c21c30c31c05c06r20c07r12r13c15c16r02r03c32c33c34c40c17c22c41c23c18c24s01c35c36c37r04s02s03c08c09d00r21c38c50c51c52r14c53c54c55c56c57c58d01c59c25d02c26c27c28c42c43c44c45c46c47c48c49c39c19r22s04c29w00,365863082072,14580
sid_in_space,0,c00c01c02c10c11c03r10c12r00c13c04r01r11c20c14s00c30c21c31r20c15c16r12c32c33c05c06c40c07c17c41r02d00c50c51s01c52c18c19c34c35c36r03r04r13c53c54c55s02c56c57c58d01s03r21d02c37s04c42c43c44c45c46c47c48c49r22c22c23c38d03c39c24c25c26c27c28c29c08c09r30r31w00,3929058285411,-27525
happy_time,0,c00c10c11c12c20c13r10c21r00c14c22c23r01r11c30s00c24c31c01c40c41c42c15c16r20c17r12r02r03c43c25c50c26c32c51c33c60c61c34d00s01c62c18c19c44c45r21c63c64s02c65c27c02s03s04c03r30c46c47c04c05d01c06c66c48c35c36c37d02d03c52c53c54c55c38c56c57c39c67d04c68c49c28c07c08c58c29c59w00,4956610032,-808
aqua_adventure,0,c00c01c02c10c03c11r10c12c04r00r01c13c20r11s00c14c05c21c30c31r20c32c33d00r02r12r03c15c16c06c07c40c17c34c08s01r30c50c51c09c22c23c52c53c54r21c24c35c18c36c25c41c60s02c19c42c43c44c45c55c26c46c47c48c49c56c57c27c58s03d01d02d03c37c38c28d04c70c71c72c61c62c63c64c65c66c29c67c68w00,461022957056,-52559
lost_in_time,0,c00c01c02c10c11c03r10c12r00r01c20t21c21c04r11c05c30c13c31s00c22c14r20r02c06c32c33c23c24c07c15c34c16r03c40s01c50c51c52d00r30c08r12c60t61c61c62c63c64c65c66c09c67c25r21c35t60c36c41s02c17c18t61c53s03c42c43c19d01c44c26c27t60c37c38t20t61d02d03d04c39c45c46t60c47c48t61c49c54c55c56c57t51c58c70c71c72c73c74t31c75t01c76t11c77c78w00,6649409208,-38094
through_the_portal,0,c00c01c02c10c03c11r10c12r00c04r01c13c20c21c14c22c23s00r20c05c30c31c15c24c32c33c25c26c27c06r30c40c41c42r21c43c34c28c07c08c29c09r11s01s02c35s03s04c16c17r02r03c44c36d00t41c50c37c60c61c62c63t40c64c65c66d01d02z00t11d03z01c51c67c68t10c52c53c54c55c56c57c58c70c71c72c73c74c75c76c77d04z02z03z04c45c46c47c48c18c38r12c49c19c39w00,175169287,-13794
other_tower,1,c00c01c02c10c03c11r00r10c12c04c13r01r11c20s00c14c21c30c31r20c05c06c07r12r13r02r03c15c16c32c33c34c40c17c41s01r04c22c23s02s03c35c36c18c37c24c08c09d00r21c38c50c51c52r14c53c54c55c56c57c58d01c59d02c42c43c44c45c46c47c48c49c39s04c25c26c27c28c29c19r22w00,464930656645,33922
sid_in_space,1,c00c01c02c10c11c03r10c12r00c13r01r11c04c20c14s00c30c21c31r20c15c16r12c32c33c40c17c05c06c07r02c41c50c51c52s01c18c34c19c35c36r21c53c54d00c55s02r03s03r04s04c56c57c37c58r13c59d01r22c22d02d03c08c09c42c43c44c45c46c47c48c23c49c38c39c24c25c26c27c28c29r30r31w00,6406011934847,25300
